window,t_start,t_end,action,dominance,window_age_ms,ingestion_latency_ms,decode_time_us,interval_ms,up,down,total_spikes_so_far
1,0.1777,0.1877,HOLD,-1.0,31.5593,0.1329,72.42,,0,1,2
2,0.1877,0.19770000000000001,HOLD,-0.5,21.5961,,7.5,0.1017,0,0,2
3,0.19770000000000001,0.20770000000000002,HOLD,-0.3333,11.6052,,3.29,0.0133,0,0,2
4,0.20770000000000002,0.21770000000000003,HOLD,0.0,1.6117,,2.71,0.007,0,0,2
5,0.21770000000000003,0.22770000000000004,HOLD,0.0,-8.3785,,6.88,0.0057,0,0,2
6,0.22770000000000004,0.23770000000000005,HOLD,0.0,-18.3734,,2.25,0.0098,0,0,2
7,0.23770000000000005,0.24770000000000006,HOLD,0.3333,14.2805,0.046,9.17,42.6469,1,0,4
8,0.24770000000000006,0.25770000000000004,HOLD,0.3333,4.2889,,2.46,0.0152,0,0,4
9,0.25770000000000004,0.26770000000000005,HOLD,0.0,-5.7056,,2.29,0.0057,0,1,4
10,0.26770000000000005,0.27770000000000006,HOLD,-0.3333,-15.7006,,2.25,0.005,0,0,4
11,0.27770000000000006,0.28770000000000007,HOLD,-0.3333,-25.6962,,2.08,0.0045,0,0,4
12,0.28770000000000007,0.2977000000000001,HOLD,-0.3333,7.4025,0.0509,15.96,43.0848,0,1,5
13,0.2977000000000001,0.3077000000000001,HOLD,-0.3333,-2.5834,,3.33,0.0268,0,0,5
14,0.3077000000000001,0.3177000000000001,HOLD,-0.3333,-12.5773,,2.33,0.0071,0,0,5
15,0.3177000000000001,0.3277000000000001,HOLD,0.3333,104.0839,0.0734,14.54,126.649,1,0,7
16,0.3277000000000001,0.3377000000000001,HOLD,0.3333,94.0941,,3.04,0.0217,0,0,7
17,0.3377000000000001,0.3477000000000001,HOLD,0.3333,84.1066,,2.25,0.0133,0,0,7
18,0.3477000000000001,0.35770000000000013,HOLD,0.0,74.112,,2.37,0.0053,0,0,7
19,0.35770000000000013,0.36770000000000014,HOLD,0.0,64.1213,,2.21,0.0094,0,0,7
20,0.36770000000000014,0.37770000000000015,HOLD,0.0,54.1258,,2.04,0.0046,0,0,7
21,0.37770000000000015,0.38770000000000016,HOLD,0.0,44.13,,2.0,0.0042,0,0,7
22,0.38770000000000016,0.39770000000000016,HOLD,0.0,34.1342,,1.96,0.0043,0,0,7
23,0.39770000000000016,0.4077000000000002,HOLD,0.0,24.1384,,2.0,0.0042,0,0,7
24,0.4077000000000002,0.4177000000000002,HOLD,0.0,14.1424,,1.92,0.0041,0,0,7
25,0.4177000000000002,0.4277000000000002,HOLD,0.0,4.1465,,1.87,0.0042,0,0,7
26,0.4277000000000002,0.4377000000000002,HOLD,-0.3333,-5.8486,,2.17,0.0046,0,1,7
27,0.4377000000000002,0.4477000000000002,HOLD,-0.3333,-15.8268,,11.83,0.0121,0,0,7
28,0.4477000000000002,0.4577000000000002,HOLD,-0.3333,-25.8168,,3.37,0.0185,0,0,7
29,0.4577000000000002,0.4677000000000002,HOLD,-0.3333,7.2497,0.0442,10.96,43.0589,0,1,9
30,0.4677000000000002,0.47770000000000024,HOLD,-0.6667,-2.74,,3.08,0.0182,0,1,9
31,0.47770000000000024,0.48770000000000024,HOLD,-0.6667,-12.7342,,2.29,0.0066,0,0,9
32,0.48770000000000024,0.49770000000000025,HOLD,-0.3333,-22.7296,,2.08,0.0047,0,0,9
33,0.49770000000000025,0.5077000000000003,HOLD,-0.3333,10.0497,0.0775,16.25,42.7651,0,1,10
34,0.5077000000000003,0.5177000000000003,HOLD,-0.3333,0.0593,,2.96,0.023,0,0,10
35,0.5177000000000003,0.5277000000000003,HOLD,0.0,32.5113,0.0367,8.37,42.4466,1,0,13
36,0.5277000000000003,0.5377000000000003,HOLD,0.3333,22.5196,,2.87,0.0138,0,0,13
37,0.5377000000000003,0.5477000000000003,HOLD,0.3333,12.5255,,2.58,0.0062,0,0,13
38,0.5477000000000003,0.5577000000000003,HOLD,0.0,2.5309,,2.54,0.0054,0,0,13
39,0.5577000000000003,0.5677000000000003,HOLD,-0.3333,-7.4637,,2.67,0.0053,0,1,13
40,0.5677000000000003,0.5777000000000003,HOLD,-0.3333,-17.4583,,2.58,0.0055,0,0,13
41,0.5777000000000003,0.5877000000000003,HOLD,-0.3333,-27.4531,,2.63,0.0052,0,0,13
42,0.5877000000000003,0.5977000000000003,HOLD,0.0,4.7235,0.0738,14.75,42.1645,1,1,17
43,0.5977000000000003,0.6077000000000004,HOLD,0.0,-5.2649,,3.0,0.0234,0,0,17
44,0.6077000000000004,0.6177000000000004,HOLD,0.3333,-15.2587,,2.37,0.0068,1,0,17
45,0.6177000000000004,0.6277000000000004,HOLD,0.0,-25.254,,2.12,0.0049,0,1,17
46,0.6277000000000004,0.6377000000000004,HOLD,-0.3333,-35.2496,,2.12,0.0044,0,1,17
47,0.6377000000000004,0.6477000000000004,HOLD,-1.0,-1.2315,0.0529,16.87,44.0033,0,1,19
48,0.6477000000000004,0.6577000000000004,HOLD,-1.0,-11.2205,,2.92,0.025,0,1,19
49,0.6577000000000004,0.6677000000000004,HOLD,-0.6667,-21.2145,,2.29,0.0067,0,0,19
50,0.6677000000000004,0.6777000000000004,HOLD,-0.6667,10.3302,0.0835,22.96,41.524,0,1,21
51,0.6777000000000004,0.6877000000000004,HOLD,-0.3333,0.3998,,8.29,0.0843,0,0,21
52,0.6877000000000004,0.6977000000000004,HOLD,0.0,-9.5437,,49.67,0.0151,1,0,21
53,0.6977000000000004,0.7077000000000004,HOLD,0.0,22.737,0.1086,26.58,42.3038,0,1,24
54,0.7077000000000004,0.7177000000000004,HOLD,0.0,12.7969,,12.0,0.0745,0,0,24
55,0.7177000000000004,0.7277000000000005,HOLD,-0.3333,2.8108,,5.54,0.0204,0,0,24
56,0.7277000000000005,0.7377000000000005,HOLD,0.3333,-7.1797,,4.46,0.0105,1,0,24
57,0.7377000000000005,0.7477000000000005,HOLD,0.3333,-17.1711,,4.29,0.0088,0,0,24
58,0.7477000000000005,0.7577000000000005,HOLD,0.0,-27.1615,,5.25,0.0086,0,1,24
59,0.7577000000000005,0.7677000000000005,HOLD,-0.6667,6.038,0.0655,14.79,43.19,0,1,29
60,0.7677000000000005,0.7777000000000005,HOLD,-0.3333,-3.9511,,3.29,0.0224,1,0,29
61,0.7777000000000005,0.7877000000000005,HOLD,0.6667,-13.9445,,2.62,0.0073,2,0,29
62,0.7877000000000005,0.7977000000000005,HOLD,0.6667,-23.9394,,2.21,0.0055,0,1,29
63,0.7977000000000005,0.8077000000000005,HOLD,0.0,8.1133,0.0455,12.17,42.0427,0,1,32
64,0.8077000000000005,0.8177000000000005,HOLD,-0.6667,-1.8764,,3.0,0.0195,0,0,32
65,0.8177000000000005,0.8277000000000005,HOLD,-0.6667,-11.8703,,2.29,0.0068,0,1,32
66,0.8277000000000005,0.8377000000000006,HOLD,-1.0,20.9907,0.0641,14.5,42.8489,0,2,35
67,0.8377000000000006,0.8477000000000006,HOLD,-1.0,11.0017,,3.29,0.0222,0,0,35
68,0.8477000000000006,0.8577000000000006,HOLD,-0.6667,1.0078,,2.42,0.007,0,0,35
69,0.8577000000000006,0.8677000000000006,HOLD,0.0,-8.9849,,4.71,0.005,1,1,35
70,0.8677000000000006,0.8777000000000006,HOLD,0.0,-18.9806,,2.04,0.007,0,0,35
71,0.8777000000000006,0.8877000000000006,HOLD,0.0,-28.9762,,2.08,0.0043,0,0,35
72,0.8877000000000006,0.8977000000000006,HOLD,-0.6667,4.0333,0.0783,17.87,42.9937,0,2,39
73,0.8977000000000006,0.9077000000000006,HOLD,-0.6667,-5.9561,,3.04,0.0255,0,0,39
74,0.9077000000000006,0.9177000000000006,HOLD,-1.0,-15.9496,,2.46,0.0071,0,1,39
75,0.9177000000000006,0.9277000000000006,HOLD,0.0,-25.9447,,2.29,0.005,1,0,39
76,0.9277000000000006,0.9377000000000006,HOLD,0.3333,49.0452,0.1061,24.75,84.9674,1,0,42
77,0.9377000000000006,0.9477000000000007,HOLD,0.6667,39.0662,,6.71,0.0391,0,0,42
78,0.9477000000000007,0.9577000000000007,HOLD,0.3333,29.0891,,5.88,0.0237,0,0,42
79,0.9577000000000007,0.9677000000000007,HOLD,0.0,19.1007,,5.29,0.0121,0,0,42
80,0.9677000000000007,0.9777000000000007,HOLD,0.0,9.1112,,4.96,0.0109,0,0,42
81,0.9777000000000007,0.9877000000000007,HOLD,0.3333,-0.8786,,4.83,0.0103,1,0,42
82,0.9877000000000007,0.9977000000000007,HOLD,0.3333,-10.8685,,4.75,0.0102,0,0,42
83,0.9977000000000007,1.0077000000000007,HOLD,0.3333,-20.8587,,4.96,0.0096,0,0,42
84,1.0077000000000007,1.0177000000000007,HOLD,0.0,-30.8393,,9.33,0.015,0,0,42
85,1.0177000000000007,1.0277000000000007,HOLD,-0.6667,1.7747,0.0941,28.0,42.5954,0,2,44
86,1.0277000000000007,1.0377000000000007,HOLD,-0.6667,35.0581,0.2351,46.25,43.2651,1,1,46
87,1.0377000000000007,1.0477000000000007,HOLD,-0.6667,25.1006,,14.21,0.0745,0,0,46
88,1.0477000000000007,1.0577000000000008,HOLD,0.0,15.1286,,12.79,0.0295,0,0,46
89,1.0577000000000008,1.0677000000000008,HOLD,0.0,5.1524,,11.08,0.0255,0,0,46
90,1.0677000000000008,1.0777000000000008,HOLD,-0.3333,-4.8253,,10.54,0.0228,0,1,46
91,1.0777000000000008,1.0877000000000008,HOLD,0.0,26.9087,0.1006,27.54,41.717,1,0,47
92,1.0877000000000008,1.0977000000000008,HOLD,0.0,16.93,,5.62,0.0433,0,0,47
93,1.0977000000000008,1.1077000000000008,HOLD,0.3333,6.9505,,6.25,0.0199,0,0,47
94,1.1077000000000008,1.1177000000000008,HOLD,0.0,-3.0036,,7.17,0.0449,0,0,47
95,1.1177000000000008,1.1277000000000008,HOLD,0.3333,30.3333,0.136,36.12,43.3079,1,0,49
96,1.1277000000000008,1.1377000000000008,HOLD,0.3333,20.3638,,10.12,0.0566,0,0,49
97,1.1377000000000008,1.1477000000000008,HOLD,0.3333,10.3834,,8.54,0.0212,0,0,49
98,1.1477000000000008,1.1577000000000008,HOLD,-0.3333,0.4007,,7.92,0.0179,0,1,49
99,1.1577000000000008,1.1677000000000008,HOLD,-0.3333,-9.5836,,7.58,0.016,0,0,49
100,1.1677000000000008,1.1777000000000009,HOLD,0.0,278.7622,0.0691,14.54,298.3388,1,0,50
101,1.1777000000000009,1.1877000000000009,HOLD,0.3333,268.7991,,3.79,0.0476,0,0,50
102,1.1877000000000009,1.1977000000000009,HOLD,0.3333,258.82,,16.96,0.0077,0,0,50
103,1.1977000000000009,1.2077000000000009,HOLD,0.0,248.8345,,11.63,0.0198,0,0,50
104,1.2077000000000009,1.217700000000001,HOLD,0.0,238.8391,,2.08,0.0142,0,0,50
105,1.217700000000001,1.227700000000001,HOLD,0.0,228.8513,,2.71,0.0116,0,0,50
106,1.227700000000001,1.237700000000001,HOLD,0.0,218.8559,,2.0,0.0053,0,0,50
107,1.237700000000001,1.247700000000001,HOLD,0.0,208.8678,,2.33,0.0116,0,0,50
108,1.247700000000001,1.257700000000001,HOLD,0.0,198.8722,,2.0,0.0048,0,0,50
109,1.257700000000001,1.267700000000001,HOLD,0.0,188.9009,,15.37,0.0153,0,0,50
110,1.267700000000001,1.277700000000001,HOLD,0.0,178.9262,,2.54,0.0382,0,0,50
111,1.277700000000001,1.287700000000001,HOLD,0.0,168.9307,,2.0,0.005,0,0,50
112,1.287700000000001,1.297700000000001,HOLD,0.0,158.935,,2.04,0.0043,0,0,50
113,1.297700000000001,1.307700000000001,HOLD,0.0,148.9393,,2.04,0.0042,0,0,50
114,1.307700000000001,1.317700000000001,HOLD,0.0,138.9433,,1.96,0.0041,0,0,50
115,1.317700000000001,1.327700000000001,HOLD,0.0,128.9474,,1.92,0.0041,0,0,50
116,1.327700000000001,1.337700000000001,HOLD,0.0,118.9514,,1.96,0.004,0,0,50
117,1.337700000000001,1.347700000000001,HOLD,0.0,108.9555,,1.92,0.0042,0,0,50
118,1.347700000000001,1.357700000000001,HOLD,0.0,98.96,,1.87,0.0045,0,0,50
119,1.357700000000001,1.367700000000001,HOLD,0.0,88.964,,1.92,0.004,0,0,50
120,1.367700000000001,1.377700000000001,HOLD,0.0,78.9681,,1.92,0.0041,0,0,50
121,1.377700000000001,1.387700000000001,HOLD,0.0,68.9731,,2.75,0.0042,0,0,50
122,1.387700000000001,1.397700000000001,HOLD,0.0,58.9774,,2.04,0.005,0,0,50
123,1.397700000000001,1.407700000000001,HOLD,0.0,48.9849,,1.96,0.0076,0,0,50
124,1.407700000000001,1.417700000000001,HOLD,0.0,38.989,,2.0,0.004,0,0,50
125,1.417700000000001,1.427700000000001,HOLD,0.0,28.993,,1.92,0.0042,0,0,50
126,1.427700000000001,1.437700000000001,HOLD,0.0,18.9971,,1.87,0.0041,0,0,50
127,1.437700000000001,1.447700000000001,HOLD,0.0,9.001,,1.87,0.004,0,0,50
128,1.447700000000001,1.457700000000001,HOLD,0.0,-0.995,,1.87,0.004,0,0,50
129,1.457700000000001,1.4677000000000011,HOLD,-0.3333,30.81,0.0374,7.96,41.7989,0,1,51
130,1.4677000000000011,1.4777000000000011,HOLD,-0.3333,20.8272,,2.75,0.0224,0,0,51
131,1.4777000000000011,1.4877000000000011,HOLD,-0.3333,10.8325,,2.21,0.0058,0,0,51
132,1.4877000000000011,1.4977000000000011,HOLD,0.0,0.8369,,2.08,0.0045,0,0,51
133,1.4977000000000011,1.5077000000000012,HOLD,0.0,-9.1563,,2.04,0.0068,0,0,51
134,1.5077000000000012,1.5177000000000012,HOLD,0.0,-19.152,,1.96,0.0044,0,0,51
135,1.5177000000000012,1.5277000000000012,HOLD,0.0,-29.1479,,1.96,0.0042,0,0,51
136,1.5277000000000012,1.5377000000000012,HOLD,-0.3333,4.215,0.0311,5.42,43.3594,0,1,56
137,1.5377000000000012,1.5477000000000012,HOLD,-0.3333,-5.7783,,2.29,0.0098,1,1,56
138,1.5477000000000012,1.5577000000000012,HOLD,-0.6667,-15.7735,,2.29,0.0048,0,1,56
139,1.5577000000000012,1.5677000000000012,HOLD,-0.6667,-25.7691,,2.13,0.0045,0,1,56
140,1.5677000000000012,1.5777000000000012,HOLD,-1.0,6.353,0.0475,9.12,42.1151,0,1,64
141,1.5777000000000012,1.5877000000000012,HOLD,-0.6667,-3.6375,,3.08,0.0155,0,0,64
142,1.5877000000000012,1.5977000000000012,HOLD,-0.6667,-13.6315,,2.33,0.0067,0,1,64
143,1.5977000000000012,1.6077000000000012,HOLD,-0.3333,-23.6267,,2.21,0.0049,2,2,64
144,1.6077000000000012,1.6177000000000012,HOLD,0.0,-33.6221,,2.29,0.0046,1,0,64
145,1.6177000000000012,1.6277000000000013,HOLD,0.3333,-0.4742,0.0165,4.96,43.1452,1,1,65
146,1.6277000000000013,1.6377000000000013,HOLD,0.3333,-10.4675,,2.37,0.0093,0,0,65
147,1.6377000000000013,1.6477000000000013,HOLD,0.0,-20.4628,,2.08,0.005,0,0,65
148,1.6477000000000013,1.6577000000000013,HOLD,0.0,-30.4585,,2.08,0.0043,0,0,65
149,1.6577000000000013,1.6677000000000013,HOLD,0.0,1.999,0.0327,6.5,42.4531,1,1,69
150,1.6677000000000013,1.6777000000000013,HOLD,-0.3333,-7.9846,,3.29,0.0195,0,1,69
151,1.6777000000000013,1.6877000000000013,HOLD,-0.6667,-17.9547,,2.79,0.0304,0,1,69
152,1.6877000000000013,1.6977000000000013,HOLD,-0.6667,-27.9169,,14.46,0.0262,0,0,69
153,1.6977000000000013,1.7077000000000013,HOLD,0.0,4.9969,0.0372,8.96,42.9193,1,0,71
154,1.7077000000000013,1.7177000000000013,HOLD,0.0,-4.9938,,2.67,0.0156,0,1,71
155,1.7177000000000013,1.7277000000000013,HOLD,0.0,-14.9886,,2.08,0.0058,0,0,71
156,1.7277000000000013,1.7377000000000014,HOLD,-0.6667,17.136,0.0898,21.67,42.105,0,1,76
157,1.7377000000000014,1.7477000000000014,HOLD,-0.3333,7.1538,,5.54,0.0339,0,0,76
158,1.7477000000000014,1.7577000000000014,HOLD,-0.3333,-2.8354,,4.38,0.012,0,0,76
159,1.7577000000000014,1.7677000000000014,HOLD,0.0,-12.826,,4.42,0.0093,0,0,76
160,1.7677000000000014,1.7777000000000014,HOLD,-0.3333,-22.8035,,17.67,0.0093,1,2,76
161,1.7777000000000014,1.7877000000000014,HOLD,-0.3333,9.7595,0.1758,45.54,42.5351,1,1,79
162,1.7877000000000014,1.7977000000000014,HOLD,-0.3333,-0.1975,,15.21,0.0734,0,0,79
163,1.7977000000000014,1.8077000000000014,HOLD,-0.3333,-10.1611,,12.96,0.0386,0,1,79
164,1.8077000000000014,1.8177000000000014,HOLD,-0.6667,-20.1379,,11.29,0.0249,0,1,79
165,1.8177000000000014,1.8277000000000014,HOLD,-0.3333,12.003,0.1076,31.83,42.1203,1,0,80
166,1.8277000000000014,1.8377000000000014,HOLD,0.0,2.0284,,7.79,0.0495,0,0,80
167,1.8377000000000014,1.8477000000000015,HOLD,0.3333,-7.9573,,6.0,0.0161,0,0,80
168,1.8477000000000015,1.8577000000000015,HOLD,0.0,-17.9453,,5.62,0.0124,0,0,80
169,1.8577000000000015,1.8677000000000015,HOLD,0.0,-27.9337,,5.38,0.0118,0,0,80
170,1.8677000000000015,1.8777000000000015,HOLD,0.3333,5.2626,0.1737,44.25,43.1574,1,0,83
171,1.8777000000000015,1.8877000000000015,HOLD,0.3333,-4.6964,,13.79,0.0715,0,0,83
172,1.8877000000000015,1.8977000000000015,HOLD,0.3333,-14.6702,,11.46,0.0285,0,0,83
173,1.8977000000000015,1.9077000000000015,HOLD,0.3333,17.5274,0.073,14.83,42.1942,2,1,89
174,1.9077000000000015,1.9177000000000015,HOLD,0.3333,7.5536,,3.5,0.0375,0,0,89
175,1.9177000000000015,1.9277000000000015,HOLD,0.3333,-2.4397,,2.33,0.0079,0,0,89
176,1.9277000000000015,1.9377000000000015,HOLD,0.3333,-12.4347,,2.17,0.0052,1,0,89
177,1.9377000000000015,1.9477000000000015,HOLD,0.3333,-22.4304,,2.13,0.0043,1,1,89
178,1.9477000000000015,1.9577000000000016,HOLD,0.3333,-32.412,,16.25,0.0043,1,1,89
179,1.9577000000000016,1.9677000000000016,HOLD,-0.3333,1.0605,0.107,35.38,43.4534,0,1,91
180,1.9677000000000016,1.9777000000000016,HOLD,-0.6667,-8.9143,,3.5,0.057,0,1,91
181,1.9777000000000016,1.9877000000000016,HOLD,-1.0,23.0187,0.0469,10.71,41.9258,0,1,93
182,1.9877000000000016,1.9977000000000016,HOLD,-0.6667,13.028,,2.92,0.0171,0,0,93
183,1.9977000000000016,2.0077000000000016,HOLD,-0.3333,3.0338,,2.33,0.0064,0,0,93
184,2.0077000000000016,2.0177000000000014,HOLD,0.0,-6.9564,,2.54,0.0095,0,0,93
185,2.0177000000000014,2.027700000000001,HOLD,0.3333,-16.9519,,2.17,0.0049,1,0,93
186,2.027700000000001,2.037700000000001,HOLD,0.6667,58.75,0.0675,12.38,85.6917,1,0,96
187,2.037700000000001,2.0477000000000007,HOLD,0.6667,48.7596,,2.92,0.0191,0,0,96
188,2.0477000000000007,2.0577000000000005,HOLD,0.3333,38.7655,,2.17,0.0066,0,0,96
189,2.0577000000000005,2.0677000000000003,HOLD,0.0,28.7703,,2.33,0.0046,0,0,96
190,2.0677000000000003,2.0777,HOLD,0.0,18.7745,,1.96,0.0046,0,0,96
191,2.0777,2.0877,HOLD,0.0,8.7788,,2.04,0.0042,0,0,96
192,2.0877,2.0976999999999997,HOLD,0.0,-1.2169,,2.0,0.0043,1,1,96
193,2.0976999999999997,2.1076999999999995,HOLD,0.0,-11.2126,,2.04,0.0043,0,0,96
194,2.1076999999999995,2.1176999999999992,HOLD,-0.3333,63.8317,0.0485,15.67,85.0307,0,1,97
195,2.1176999999999992,2.127699999999999,HOLD,-0.3333,53.8418,,2.92,0.0228,0,0,97
196,2.127699999999999,2.137699999999999,HOLD,-0.3333,43.8476,,2.25,0.0065,0,0,97
197,2.137699999999999,2.1476999999999986,HOLD,0.0,33.8525,,2.5,0.0047,0,0,97
198,2.1476999999999986,2.1576999999999984,HOLD,0.0,23.857,,2.13,0.0048,0,0,97
199,2.1576999999999984,2.167699999999998,HOLD,0.0,13.8613,,2.0,0.0045,0,0,97
200,2.167699999999998,2.177699999999998,HOLD,0.0,3.8655,,1.96,0.0042,0,0,97
201,2.177699999999998,2.1876999999999978,HOLD,0.3333,46.4366,2.0658,50.71,52.5223,1,0,98
202,2.1876999999999978,2.1976999999999975,HOLD,0.3333,37.376,,5.38,0.9847,0,0,98
203,2.1976999999999975,2.2076999999999973,HOLD,0.3333,28.0712,,8.46,0.6921,0,0,98
204,2.2076999999999973,2.217699999999997,HOLD,0.0,18.0795,,3.25,0.0136,0,0,98
205,2.217699999999997,2.227699999999997,HOLD,0.0,8.085,,2.54,0.0062,0,0,98
206,2.227699999999997,2.2376999999999967,HOLD,0.0,-1.91,,2.37,0.0052,0,0,98
207,2.2376999999999967,2.2476999999999965,HOLD,-0.3333,189.9906,0.0826,20.37,201.8826,0,1,101
208,2.2476999999999965,2.2576999999999963,HOLD,-0.3333,180.002,,3.08,0.0286,0,0,101
209,2.2576999999999963,2.267699999999996,HOLD,-0.3333,170.0085,,2.29,0.0073,0,0,101
210,2.267699999999996,2.277699999999996,HOLD,0.0,160.0134,,2.42,0.0048,0,0,101
211,2.277699999999996,2.2876999999999956,HOLD,0.0,150.018,,2.12,0.0048,0,0,101
212,2.2876999999999956,2.2976999999999954,HOLD,0.0,140.0224,,2.04,0.0045,0,0,101
213,2.2976999999999954,2.307699999999995,HOLD,0.0,130.0311,,2.33,0.0084,0,0,101
214,2.307699999999995,2.317699999999995,HOLD,0.0,120.0352,,1.96,0.0045,0,0,101
215,2.317699999999995,2.3276999999999948,HOLD,0.0,110.0393,,1.96,0.0041,0,0,101
216,2.3276999999999948,2.3376999999999946,HOLD,0.0,100.0434,,2.0,0.004,0,0,101
217,2.3376999999999946,2.3476999999999943,HOLD,0.0,90.0477,,2.04,0.0043,0,0,101
218,2.3476999999999943,2.357699999999994,HOLD,0.0,80.0518,,1.92,0.0042,0,0,101
219,2.357699999999994,2.367699999999994,HOLD,0.0,70.0559,,1.96,0.004,0,0,101
220,2.367699999999994,2.3776999999999937,HOLD,0.0,60.06,,1.96,0.0041,0,0,101
221,2.3776999999999937,2.3876999999999935,HOLD,0.0,50.064,,1.92,0.004,0,0,101
222,2.3876999999999935,2.3976999999999933,HOLD,0.0,40.068,,1.92,0.004,0,0,101
223,2.3976999999999933,2.407699999999993,HOLD,0.0,30.072,,1.92,0.004,0,0,101
224,2.407699999999993,2.417699999999993,HOLD,0.0,20.076,,1.92,0.004,0,0,101
225,2.417699999999993,2.4276999999999926,HOLD,0.0,10.0801,,2.0,0.004,0,0,101
226,2.4276999999999926,2.4376999999999924,HOLD,0.0,0.0844,,2.08,0.0042,0,0,101
227,2.4376999999999924,2.447699999999992,HOLD,0.0,-9.91,,3.54,0.0042,0,0,101
228,2.447699999999992,2.457699999999992,HOLD,0.0,-19.9059,,1.87,0.0057,0,0,101
229,2.457699999999992,2.467699999999992,HOLD,0.0,-29.9018,,1.96,0.0041,0,0,101
230,2.467699999999992,2.4776999999999916,HOLD,0.3333,2.8775,0.0543,14.0,42.7672,2,1,103
231,2.4776999999999916,2.4876999999999914,HOLD,0.3333,-7.1105,,3.54,0.0225,0,0,103
232,2.4876999999999914,2.497699999999991,HOLD,0.6667,-17.1032,,2.46,0.0084,1,0,103
233,2.497699999999991,2.507699999999991,HOLD,0.3333,-27.0985,,2.08,0.005,0,0,103
234,2.507699999999991,2.5176999999999907,HOLD,0.0,5.6382,0.0508,11.83,42.727,0,1,107
235,2.5176999999999907,2.5276999999999905,HOLD,-0.3333,-4.3504,,3.17,0.0201,0,0,107
236,2.5276999999999905,2.5376999999999903,HOLD,-0.3333,-14.3444,,2.25,0.0069,0,0,107
237,2.5376999999999903,2.54769999999999,HOLD,-0.3333,-24.3397,,2.17,0.0047,0,1,107
238,2.54769999999999,2.55769999999999,HOLD,-1.0,-34.3353,,2.17,0.0044,0,2,107
239,2.55769999999999,2.5676999999999897,HOLD,-1.3333,-2.2414,0.0486,17.58,42.0785,0,1,108
240,2.5676999999999897,2.5776999999999894,HOLD,-0.6667,30.5816,0.03,5.92,42.8347,1,0,112
241,2.5776999999999894,2.5876999999999892,HOLD,0.0,20.5886,,2.46,0.0105,0,0,112
242,2.5876999999999892,2.597699999999989,HOLD,0.3333,10.5934,,2.17,0.0051,0,0,112
243,2.597699999999989,2.607699999999989,HOLD,0.3333,0.5978,,2.13,0.0045,1,0,112
244,2.607699999999989,2.6176999999999886,HOLD,0.0,-9.3978,,2.17,0.0043,0,1,112
245,2.6176999999999886,2.6276999999999884,HOLD,0.3333,-19.3936,,2.04,0.0043,1,0,112
246,2.6276999999999884,2.637699999999988,HOLD,-0.3333,13.58,0.0583,13.79,42.9618,0,1,115
247,2.637699999999988,2.647699999999988,HOLD,0.0,3.5905,,3.29,0.021,0,0,115
248,2.647699999999988,2.6576999999999877,HOLD,-0.3333,-6.4025,,3.29,0.007,0,0,115
249,2.6576999999999877,2.6676999999999875,HOLD,-0.3333,-16.3976,,2.17,0.006,0,1,115
250,2.6676999999999875,2.6776999999999873,HOLD,-0.3333,-26.3931,,2.21,0.0045,0,0,115
251,2.6776999999999873,2.687699999999987,HOLD,-0.3333,6.0155,0.0396,11.29,42.3995,1,1,116
252,2.687699999999987,2.697699999999987,HOLD,0.0,-3.9743,,3.58,0.018,0,0,116
253,2.697699999999987,2.7076999999999867,HOLD,0.0,-13.9637,,2.5,0.0116,0,0,116
254,2.7076999999999867,2.7176999999999865,HOLD,0.0,-23.959,,2.17,0.005,0,0,116
255,2.7176999999999865,2.7276999999999862,HOLD,0.3333,8.3322,0.0528,12.17,42.2813,1,0,120
256,2.7276999999999862,2.737699999999986,HOLD,0.0,-1.6581,,3.0,0.0188,0,1,120
257,2.737699999999986,2.747699999999986,HOLD,-0.3333,-11.6517,,2.37,0.0071,0,1,120
258,2.747699999999986,2.7576999999999856,HOLD,-1.0,-21.6463,,2.25,0.0055,0,1,120
259,2.7576999999999856,2.7676999999999854,HOLD,-0.6667,-31.6409,,2.13,0.0055,0,0,120
260,2.7676999999999854,2.777699999999985,HOLD,0.0,0.9387,0.0442,10.71,42.5711,1,0,125
261,2.777699999999985,2.787699999999985,HOLD,0.0,-9.0505,,2.87,0.0185,0,1,125
262,2.787699999999985,2.7976999999999848,HOLD,-0.3333,-19.0445,,2.29,0.0067,0,1,125
263,2.7976999999999848,2.8076999999999845,HOLD,-0.3333,-29.0397,,2.17,0.0049,1,0,125
264,2.8076999999999845,2.8176999999999843,HOLD,-0.6667,3.8063,0.0369,9.21,42.8389,0,2,127
265,2.8176999999999843,2.827699999999984,HOLD,0.0,-6.1834,,3.04,0.0165,1,0,127
266,2.827699999999984,2.837699999999984,HOLD,-0.3333,-16.1773,,2.37,0.0068,0,0,127
267,2.837699999999984,2.8476999999999837,HOLD,0.3333,-26.1724,,2.08,0.0051,0,0,127
268,2.8476999999999837,2.8576999999999835,HOLD,-0.3333,6.3836,0.0291,7.46,42.5506,0,1,130
269,2.8576999999999835,2.8676999999999833,HOLD,-0.3333,-3.6074,,2.83,0.0137,0,0,130
270,2.8676999999999833,2.877699999999983,HOLD,-0.3333,-13.601,,2.21,0.007,0,0,130
271,2.877699999999983,2.887699999999983,HOLD,0.3333,-23.5959,,2.25,0.0051,1,0,130
272,2.887699999999983,2.8976999999999826,HOLD,0.3333,9.6721,0.1565,38.42,43.2318,1,1,133
