window,t_start,t_end,action,dominance,window_age_ms,ingestion_latency_ms,decode_time_us,interval_ms,up,down,total_spikes_so_far
82,0.9814000000000007,0.9914000000000007,HOLD,0.3333,-9.3521,,10.96,0.023,1,0,31
83,0.9914000000000007,1.0014000000000007,HOLD,0.3333,-19.3303,,10.42,0.0223,0,0,31
84,1.0014000000000007,1.0114000000000007,HOLD,0.3333,-29.3088,,10.46,0.0215,0,0,31
85,1.0114000000000007,1.0214000000000008,HOLD,-0.3333,45.7107,0.1113,28.96,85.001,0,1,33
86,1.0214000000000008,1.0314000000000008,HOLD,-0.3333,35.7302,,5.79,0.0427,0,0,33
87,1.0314000000000008,1.0414000000000008,HOLD,-0.3333,25.7421,,4.83,0.0128,0,0,33
88,1.0414000000000008,1.0514000000000008,HOLD,0.0,15.7517,,4.71,0.0097,0,0,33
89,1.0514000000000008,1.0614000000000008,HOLD,0.0,5.7602,,4.08,0.0091,0,0,33
90,1.0614000000000008,1.0714000000000008,HOLD,0.0,-4.2315,,4.12,0.0083,0,0,33
91,1.0714000000000008,1.0814000000000008,HOLD,0.0,-14.223,,4.08,0.0085,0,0,33
92,1.0814000000000008,1.0914000000000008,HOLD,0.3333,-24.2144,,4.21,0.0085,1,0,33
93,1.0914000000000008,1.1014000000000008,HOLD,0.0,8.1987,0.101,28.21,42.3891,0,1,35
94,1.1014000000000008,1.1114000000000008,HOLD,0.0,-1.7484,,7.12,0.074,0,0,35
95,1.1114000000000008,1.1214000000000008,HOLD,-0.3333,30.6761,0.1996,27.87,42.4038,1,1,37
96,1.1214000000000008,1.1314000000000008,HOLD,0.0,20.6963,,6.04,0.042,0,0,37
97,1.1314000000000008,1.1414000000000009,HOLD,0.0,10.7078,,4.71,0.0128,0,0,37
98,1.1414000000000009,1.1514000000000009,HOLD,0.0,0.7173,,4.38,0.0098,0,0,37
99,1.1514000000000009,1.1614000000000009,HOLD,-0.3333,-9.2739,,4.46,0.0088,0,1,37
100,1.1614000000000009,1.1714000000000009,HOLD,-0.3333,-19.2655,,4.17,0.0086,0,0,37
101,1.1714000000000009,1.181400000000001,HOLD,-0.3333,-29.21,,6.62,0.053,0,0,37
102,1.181400000000001,1.191400000000001,HOLD,-0.3333,3.0887,0.0602,15.54,42.2899,0,1,38
103,1.191400000000001,1.201400000000001,HOLD,-0.3333,-6.9008,,3.17,0.0229,0,0,38
104,1.201400000000001,1.211400000000001,HOLD,-0.3333,-16.8946,,2.29,0.007,0,0,38
105,1.211400000000001,1.221400000000001,HOLD,0.0,-26.8894,,2.58,0.0049,0,0,38
106,1.221400000000001,1.231400000000001,HOLD,-0.3333,5.548,0.0475,12.92,42.427,0,1,39
107,1.231400000000001,1.241400000000001,HOLD,-0.3333,-4.4415,,3.21,0.0203,0,0,39
108,1.241400000000001,1.251400000000001,HOLD,-0.3333,-14.4352,,2.29,0.0071,0,0,39
109,1.251400000000001,1.261400000000001,HOLD,0.0,-24.4302,,2.46,0.0049,0,0,39
110,1.261400000000001,1.271400000000001,HOLD,0.3333,9.1798,0.0665,15.37,43.5971,1,0,42
111,1.271400000000001,1.281400000000001,HOLD,0.3333,-0.808,,3.08,0.0245,0,0,42
112,1.281400000000001,1.291400000000001,HOLD,0.3333,-10.8015,,2.29,0.0072,0,0,42
113,1.291400000000001,1.301400000000001,HOLD,0.0,-20.7965,,2.46,0.0048,0,0,42
114,1.301400000000001,1.311400000000001,HOLD,-0.6667,-30.7921,,2.17,0.0047,0,2,42
115,1.311400000000001,1.321400000000001,HOLD,-0.6667,-40.7877,,2.13,0.0045,0,0,42
116,1.321400000000001,1.331400000000001,HOLD,-1.0,-7.9468,0.0437,9.58,42.8334,1,2,46
117,1.331400000000001,1.341400000000001,HOLD,-0.3333,-17.9383,,2.79,0.0154,0,0,46
118,1.341400000000001,1.351400000000001,HOLD,-0.6667,-27.9328,,2.21,0.0061,0,1,46
119,1.351400000000001,1.361400000000001,HOLD,-0.6667,4.5794,0.0933,26.42,42.4879,0,1,48
120,1.361400000000001,1.371400000000001,HOLD,-1.0,-5.3958,,8.25,0.043,0,1,48
121,1.371400000000001,1.381400000000001,HOLD,-0.6667,-15.3793,,8.08,0.0166,0,0,48
122,1.381400000000001,1.391400000000001,HOLD,-0.3333,-25.3415,,30.54,0.0153,0,0,48
123,1.391400000000001,1.401400000000001,HOLD,0.3333,6.2997,0.1634,24.67,41.6471,1,0,50
124,1.401400000000001,1.411400000000001,HOLD,0.3333,-3.6822,,6.13,0.0366,0,0,50
125,1.411400000000001,1.421400000000001,HOLD,0.6667,-13.6715,,4.46,0.0124,1,0,50
126,1.421400000000001,1.4314000000000011,HOLD,0.3333,-23.6626,,4.04,0.0093,0,0,50
127,1.4314000000000011,1.4414000000000011,HOLD,0.0,9.6048,0.1183,31.96,43.2395,0,1,53
128,1.4414000000000011,1.4514000000000011,HOLD,-0.3333,-0.372,,7.0,0.0481,0,0,53
129,1.4514000000000011,1.4614000000000011,HOLD,0.0,-10.3588,,5.21,0.015,1,0,53
130,1.4614000000000011,1.4714000000000012,HOLD,0.6667,-20.2289,,9.5,0.1257,1,0,53
131,1.4714000000000012,1.4814000000000012,HOLD,0.6667,-30.217,,5.21,0.0162,0,0,53
132,1.4814000000000012,1.4914000000000012,HOLD,0.0,2.4657,0.0733,20.88,42.667,0,1,54
133,1.4914000000000012,1.5014000000000012,HOLD,-0.3333,-7.5166,,5.46,0.033,0,0,54
134,1.5014000000000012,1.5114000000000012,HOLD,-0.6667,25.2667,0.1093,26.42,42.7623,0,1,56
135,1.5114000000000012,1.5214000000000012,HOLD,-0.3333,15.2888,,5.5,0.0431,0,0,56
136,1.5214000000000012,1.5314000000000012,HOLD,-0.3333,5.2994,,4.33,0.0117,0,0,56
137,1.5314000000000012,1.5414000000000012,HOLD,0.0,-4.6913,,4.54,0.0091,0,0,56
138,1.5414000000000012,1.5514000000000012,HOLD,0.0,-14.6827,,3.96,0.0092,0,0,56
139,1.5514000000000012,1.5614000000000012,HOLD,-0.3333,-24.6711,,4.12,0.0114,0,1,56
140,1.5614000000000012,1.5714000000000012,HOLD,-0.3333,-34.6628,,4.12,0.0084,0,0,56
141,1.5714000000000012,1.5814000000000012,HOLD,0.0,-2.6989,0.105,26.75,41.9412,1,0,57
142,1.5814000000000012,1.5914000000000013,HOLD,0.3333,-12.5971,,12.04,0.1165,0,0,57
143,1.5914000000000013,1.6014000000000013,HOLD,0.0,62.8728,0.0585,14.33,85.4676,0,1,58
144,1.6014000000000013,1.6114000000000013,HOLD,-0.3333,52.889,,8.12,0.0224,0,0,58
145,1.6114000000000013,1.6214000000000013,HOLD,-0.3333,42.8955,,2.29,0.0124,0,0,58
146,1.6214000000000013,1.6314000000000013,HOLD,0.0,32.9003,,2.21,0.0048,0,0,58
147,1.6314000000000013,1.6414000000000013,HOLD,0.0,22.9046,,2.04,0.0045,0,0,58
148,1.6414000000000013,1.6514000000000013,HOLD,0.0,12.9088,,2.08,0.0042,0,0,58
149,1.6514000000000013,1.6614000000000013,HOLD,0.0,2.913,,2.0,0.0042,0,0,58
150,1.6614000000000013,1.6714000000000013,HOLD,0.0,-7.0703,,2.5,0.0162,0,0,58
151,1.6714000000000013,1.6814000000000013,HOLD,0.0,-17.0399,,2.67,0.0302,0,0,58
152,1.6814000000000013,1.6914000000000013,HOLD,0.0,-27.0356,,2.0,0.005,0,0,58
153,1.6914000000000013,1.7014000000000014,HOLD,0.3333,5.8346,0.0697,16.0,42.8563,1,0,60
154,1.7014000000000014,1.7114000000000014,HOLD,0.3333,-4.1445,,3.08,0.0338,0,0,60
155,1.7114000000000014,1.7214000000000014,HOLD,0.0,-14.1346,,6.0,0.007,0,1,60
156,1.7214000000000014,1.7314000000000014,HOLD,-0.6667,188.946,0.0672,12.29,213.0743,0,1,65
157,1.7314000000000014,1.7414000000000014,HOLD,-0.6667,178.9567,,3.17,0.0199,0,0,65
158,1.7414000000000014,1.7514000000000014,HOLD,-0.3333,168.9643,,2.71,0.008,0,0,65
159,1.7514000000000014,1.7614000000000014,HOLD,0.0,158.9697,,2.46,0.0057,0,0,65
160,1.7614000000000014,1.7714000000000014,HOLD,0.0,148.974,,2.04,0.0047,0,0,65
161,1.7714000000000014,1.7814000000000014,HOLD,0.0,138.9783,,2.13,0.0042,0,0,65
162,1.7814000000000014,1.7914000000000014,HOLD,0.0,128.9825,,2.04,0.0043,0,0,65
163,1.7914000000000014,1.8014000000000014,HOLD,0.0,118.9867,,2.04,0.0042,0,0,65
164,1.8014000000000014,1.8114000000000015,HOLD,0.0,108.9908,,2.0,0.0042,0,0,65
165,1.8114000000000015,1.8214000000000015,HOLD,0.0,98.995,,1.96,0.0042,0,0,65
166,1.8214000000000015,1.8314000000000015,HOLD,0.0,88.9991,,1.96,0.0041,0,0,65
167,1.8314000000000015,1.8414000000000015,HOLD,0.0,79.0031,,1.92,0.0041,0,0,65
168,1.8414000000000015,1.8514000000000015,HOLD,0.0,69.0072,,2.0,0.004,0,0,65
169,1.8514000000000015,1.8614000000000015,HOLD,0.0,59.0112,,1.96,0.0041,0,0,65
170,1.8614000000000015,1.8714000000000015,HOLD,0.0,49.0152,,1.92,0.004,0,0,65
171,1.8714000000000015,1.8814000000000015,HOLD,0.0,39.0195,,2.04,0.0042,0,0,65
172,1.8814000000000015,1.8914000000000015,HOLD,0.0,29.0236,,1.92,0.0042,0,0,65
173,1.8914000000000015,1.9014000000000015,HOLD,0.0,19.0315,,2.21,0.0076,0,0,65
174,1.9014000000000015,1.9114000000000015,HOLD,0.0,9.0551,,2.37,0.0234,0,0,65
175,1.9114000000000015,1.9214000000000016,HOLD,0.0,-0.9405,,1.96,0.0048,0,0,65
176,1.9214000000000016,1.9314000000000016,HOLD,0.0,-10.9365,,1.92,0.004,0,0,65
177,1.9314000000000016,1.9414000000000016,HOLD,0.3333,-20.9322,,2.17,0.0041,2,1,65
178,1.9414000000000016,1.9514000000000016,HOLD,0.3333,-30.9281,,2.04,0.0042,0,0,65
179,1.9514000000000016,1.9614000000000016,HOLD,-0.3333,2.3852,0.0561,13.33,43.302,0,2,66
180,1.9614000000000016,1.9714000000000016,HOLD,-0.6667,-7.604,,3.13,0.021,0,0,66
181,1.9714000000000016,1.9814000000000016,HOLD,-0.6667,-17.5975,,2.29,0.0074,0,0,66
182,1.9814000000000016,1.9914000000000016,HOLD,-0.3333,13.8125,0.078,17.08,41.3952,0,1,71
183,1.9914000000000016,2.0014000000000016,HOLD,-0.3333,3.8288,,7.79,0.0256,0,0,71
184,2.0014000000000016,2.0114000000000014,HOLD,-0.3333,-6.1641,,2.62,0.0123,0,0,71
185,2.0114000000000014,2.021400000000001,HOLD,0.0,-16.1587,,2.5,0.0055,0,0,71
186,2.021400000000001,2.031400000000001,HOLD,-0.6667,-26.154,,2.17,0.005,0,2,71
187,2.031400000000001,2.0414000000000008,HOLD,-1.0,-36.1495,,2.17,0.0045,0,1,71
188,2.0414000000000008,2.0514000000000006,HOLD,-1.0,-3.5268,0.0652,18.54,42.6063,1,1,73
189,2.0514000000000006,2.0614000000000003,HOLD,-0.3333,-13.5155,,3.08,0.0268,0,0,73
190,2.0614000000000003,2.0714,HOLD,0.0,-23.509,,2.54,0.007,0,0,73
191,2.0714,2.0814,HOLD,-0.3333,-33.5043,,2.17,0.0051,0,1,73
192,2.0814,2.0913999999999997,HOLD,-0.6667,-0.7888,0.0477,12.83,42.7049,0,1,75
193,2.0913999999999997,2.1013999999999995,HOLD,-0.6667,-10.7785,,3.04,0.02,0,0,75
194,2.1013999999999995,2.1113999999999993,HOLD,-0.6667,-20.7724,,2.17,0.007,0,1,75
195,2.1113999999999993,2.121399999999999,HOLD,-0.6667,12.655,0.0913,25.83,43.4037,0,1,77
196,2.121399999999999,2.131399999999999,HOLD,-0.6667,2.6733,,5.71,0.0384,0,0,77
197,2.131399999999999,2.1413999999999986,HOLD,-0.3333,-7.3158,,4.79,0.0119,0,0,77
198,2.1413999999999986,2.1513999999999984,HOLD,0.0,-17.3065,,4.33,0.0097,0,0,77
199,2.1513999999999984,2.161399999999998,HOLD,0.0,-27.2978,,4.13,0.0089,0,0,77
200,2.161399999999998,2.171399999999998,HOLD,0.0,4.4682,0.088,22.75,41.7474,1,1,80
201,2.171399999999998,2.181399999999998,HOLD,0.0,-5.472,,7.21,0.0753,0,0,80
202,2.181399999999998,2.1913999999999976,HOLD,-0.6667,-15.4273,,5.88,0.0461,0,2,80
203,2.1913999999999976,2.2013999999999974,HOLD,-1.0,17.6462,0.0561,18.75,43.0606,0,1,81
204,2.2013999999999974,2.211399999999997,HOLD,-1.0,7.6567,,3.08,0.0262,0,0,81
205,2.211399999999997,2.221399999999997,HOLD,-0.3333,-2.337,,2.25,0.0071,0,0,81
206,2.221399999999997,2.2313999999999967,HOLD,0.0,-12.3322,,2.33,0.0047,0,0,81
207,2.2313999999999967,2.2413999999999965,HOLD,-0.3333,20.1056,0.0816,13.0,42.4271,0,1,83
208,2.2413999999999965,2.2513999999999963,HOLD,-0.3333,10.1162,,2.87,0.0207,0,0,83
209,2.2513999999999963,2.261399999999996,HOLD,-0.3333,0.1223,,2.25,0.0067,0,0,83
210,2.261399999999996,2.271399999999996,HOLD,0.0,-9.8728,,2.29,0.0049,0,0,83
211,2.271399999999996,2.2813999999999957,HOLD,0.0,-19.8682,,2.04,0.0048,0,0,83
212,2.2813999999999957,2.2913999999999954,HOLD,0.3333,-29.8634,,2.17,0.0047,1,0,83
213,2.2913999999999954,2.3013999999999952,HOLD,0.0,2.3976,0.0388,13.54,42.2496,0,1,84
214,2.3013999999999952,2.311399999999995,HOLD,0.0,-7.5919,,3.0,0.0211,0,0,84
215,2.311399999999995,2.321399999999995,HOLD,-0.6667,25.7497,0.0411,10.0,43.3346,0,1,85
216,2.321399999999995,2.3313999999999946,HOLD,-0.3333,15.7615,,2.67,0.0191,0,0,85
217,2.3313999999999946,2.3413999999999944,HOLD,-0.3333,5.767,,2.21,0.006,0,0,85
218,2.3413999999999944,2.351399999999994,HOLD,0.0,-4.2282,,2.29,0.0047,0,0,85
219,2.351399999999994,2.361399999999994,HOLD,0.0,-14.2239,,1.96,0.0046,0,0,85
220,2.361399999999994,2.3713999999999937,HOLD,0.0,-24.2196,,2.04,0.0042,0,0,85
221,2.3713999999999937,2.3813999999999935,HOLD,-0.3333,8.5394,0.0308,8.29,42.7527,0,1,86
222,2.3813999999999935,2.3913999999999933,HOLD,-0.3333,-1.4502,,2.92,0.0158,0,0,86
223,2.3913999999999933,2.401399999999993,HOLD,-0.3333,-11.4444,,2.29,0.0064,0,0,86
224,2.401399999999993,2.411399999999993,HOLD,0.0,-21.4395,,2.29,0.0049,0,0,86
225,2.411399999999993,2.4213999999999927,HOLD,0.0,-31.435,,2.17,0.0046,0,0,86
226,2.4213999999999927,2.4313999999999925,HOLD,-0.3333,0.8633,0.0572,15.46,42.2851,0,1,89
227,2.4313999999999925,2.4413999999999922,HOLD,-0.3333,-9.1255,,3.25,0.0233,0,0,89
228,2.4413999999999922,2.451399999999992,HOLD,0.0,23.7061,0.0703,18.63,42.8163,2,1,91
229,2.451399999999992,2.461399999999992,HOLD,0.3333,13.7176,,3.21,0.027,0,0,91
230,2.461399999999992,2.4713999999999916,HOLD,0.3333,3.7238,,2.29,0.0071,0,0,91
231,2.4713999999999916,2.4813999999999914,HOLD,-0.3333,-6.2713,,2.21,0.005,0,1,91
232,2.4813999999999914,2.491399999999991,HOLD,-0.3333,-16.2667,,2.08,0.0047,0,0,91
233,2.491399999999991,2.501399999999991,HOLD,-0.3333,-26.2623,,2.08,0.0043,0,0,91
234,2.501399999999991,2.5113999999999908,HOLD,0.3333,5.8502,0.0329,10.71,42.1039,1,0,92
235,2.5113999999999908,2.5213999999999905,HOLD,0.3333,-4.136,,3.71,0.0208,0,0,92
236,2.5213999999999905,2.5313999999999903,HOLD,0.0,28.6765,0.0228,5.46,42.8107,0,1,93
237,2.5313999999999903,2.54139999999999,HOLD,-0.3333,18.6839,,2.54,0.0103,0,0,93
238,2.54139999999999,2.55139999999999,HOLD,-0.3333,8.689,,2.17,0.0055,0,0,93
239,2.55139999999999,2.5613999999999897,HOLD,0.0,-1.3064,,2.21,0.0045,0,0,93
240,2.5613999999999897,2.5713999999999895,HOLD,0.0,-11.3021,,2.13,0.0044,0,0,93
241,2.5713999999999895,2.5813999999999893,HOLD,0.0,-21.298,,1.92,0.0043,0,0,93
242,2.5813999999999893,2.591399999999989,HOLD,-0.3333,54.7645,0.1944,49.83,86.0146,0,1,94
243,2.591399999999989,2.601399999999989,HOLD,-0.3333,44.862,,53.42,0.0938,0,0,94
244,2.601399999999989,2.6113999999999886,HOLD,-0.3333,34.882,,4.62,0.0689,0,0,94
245,2.6113999999999886,2.6213999999999884,HOLD,0.0,24.8965,,9.5,0.0096,0,0,94
246,2.6213999999999884,2.631399999999988,HOLD,0.0,14.9055,,4.25,0.0142,0,0,94
247,2.631399999999988,2.641399999999988,HOLD,0.0,4.9138,,3.96,0.0086,0,0,94
248,2.641399999999988,2.6513999999999878,HOLD,0.0,-5.0767,,5.12,0.0083,0,0,94
249,2.6513999999999878,2.6613999999999876,HOLD,0.0,-15.0683,,3.88,0.0096,0,0,94
250,2.6613999999999876,2.6713999999999873,HOLD,0.0,-25.0599,,4.0,0.0083,0,0,94
251,2.6713999999999873,2.681399999999987,HOLD,0.0,-35.0062,,5.67,0.0521,0,0,94
252,2.681399999999987,2.691399999999987,HOLD,-0.3333,167.2813,0.0545,12.25,212.2809,0,1,96
253,2.691399999999987,2.7013999999999867,HOLD,-0.3333,157.2952,,2.96,0.0233,0,0,96
254,2.7013999999999867,2.7113999999999865,HOLD,-0.3333,147.3015,,2.67,0.0066,0,0,96
255,2.7113999999999865,2.7213999999999863,HOLD,0.0,137.3075,,2.96,0.0057,0,0,96
256,2.7213999999999863,2.731399999999986,HOLD,0.0,127.3124,,2.13,0.0057,0,0,96
257,2.731399999999986,2.741399999999986,HOLD,0.0,117.3166,,2.08,0.0043,0,0,96
258,2.741399999999986,2.7513999999999856,HOLD,0.0,107.3216,,2.21,0.0048,0,0,96
259,2.7513999999999856,2.7613999999999854,HOLD,0.0,97.3266,,2.0,0.0052,0,0,96
260,2.7613999999999854,2.771399999999985,HOLD,0.0,87.3314,,2.13,0.0046,0,0,96
261,2.771399999999985,2.781399999999985,HOLD,0.0,77.3354,,1.92,0.0042,0,0,96
262,2.781399999999985,2.791399999999985,HOLD,0.0,67.3395,,1.96,0.0041,0,0,96
263,2.791399999999985,2.8013999999999846,HOLD,0.0,57.3435,,2.0,0.004,0,0,96
264,2.8013999999999846,2.8113999999999844,HOLD,0.0,47.3478,,2.08,0.0042,0,0,96
265,2.8113999999999844,2.821399999999984,HOLD,0.0,37.352,,1.92,0.0043,0,0,96
266,2.821399999999984,2.831399999999984,HOLD,0.0,27.3562,,1.96,0.0042,0,0,96
267,2.831399999999984,2.8413999999999837,HOLD,0.0,17.3602,,1.96,0.004,0,0,96
268,2.8413999999999837,2.8513999999999835,HOLD,0.0,7.3645,,2.04,0.0042,0,0,96
269,2.8513999999999835,2.8613999999999833,HOLD,0.0,-2.6315,,1.92,0.0042,0,0,96
270,2.8613999999999833,2.871399999999983,HOLD,0.0,-12.6265,,2.0,0.0049,0,0,96
