window,t_start,t_end,action,dominance,window_age_ms,ingestion_latency_ms,decode_time_us,interval_ms,up,down,total_spikes_so_far
1,0.2202,0.23020000000000002,HOLD,-1.0,36.4306,0.167,58.5,,0,1,13
2,0.23020000000000002,0.24020000000000002,HOLD,-0.5,26.4593,,8.54,0.0787,0,0,13
3,0.24020000000000002,0.25020000000000003,HOLD,-1.0,16.4729,,5.67,0.0165,0,2,13
4,0.25020000000000003,0.26020000000000004,HOLD,-1.0,6.4834,,4.79,0.0113,0,1,13
5,0.26020000000000004,0.27020000000000005,HOLD,-1.3333,39.0156,0.15,36.54,42.5005,0,1,16
6,0.27020000000000005,0.28020000000000006,HOLD,-0.3333,29.0566,,14.67,0.0628,1,0,16
7,0.28020000000000006,0.29020000000000007,HOLD,-0.3333,19.0842,,12.21,0.0301,0,1,16
8,0.29020000000000007,0.3002000000000001,HOLD,0.0,9.1074,,10.96,0.0244,0,0,16
9,0.3002000000000001,0.3102000000000001,HOLD,-0.3333,42.1176,0.1228,34.62,42.9866,0,0,17
10,0.3102000000000001,0.3202000000000001,HOLD,-0.3333,32.1548,,13.38,0.0585,0,1,17
11,0.3202000000000001,0.3302000000000001,HOLD,-0.6667,22.1812,,11.13,0.0286,0,1,17
12,0.3302000000000001,0.3402000000000001,HOLD,-0.6667,12.2059,,12.83,0.023,0,0,17
13,0.3402000000000001,0.3502000000000001,HOLD,-0.6667,2.2536,,12.0,0.0485,0,1,17
14,0.3502000000000001,0.36020000000000013,HOLD,-0.3333,33.8891,0.0657,17.58,41.6299,0,0,19
15,0.36020000000000013,0.37020000000000014,HOLD,-0.3333,23.9045,,5.17,0.0278,0,0,19
16,0.37020000000000014,0.38020000000000015,HOLD,-0.3333,13.9147,,4.46,0.0109,0,1,19
17,0.38020000000000015,0.39020000000000016,HOLD,-0.3333,3.9237,,4.25,0.0092,0,0,19
18,0.39020000000000016,0.40020000000000017,HOLD,-0.6667,37.0666,0.0467,16.83,43.1303,0,1,20
19,0.40020000000000017,0.4102000000000002,HOLD,-0.3333,27.0749,,2.33,0.0228,0,0,20
20,0.4102000000000002,0.4202000000000002,HOLD,-0.3333,17.0797,,1.79,0.0053,0,0,20
21,0.4202000000000002,0.4302000000000002,HOLD,-0.3333,7.0832,,1.63,0.0037,0,1,20
22,0.4302000000000002,0.4402000000000002,HOLD,0.0,39.9948,0.0803,17.54,42.8956,1,0,22
23,0.4402000000000002,0.4502000000000002,HOLD,0.3333,30.0111,,5.04,0.0289,1,0,22
24,0.4502000000000002,0.4602000000000002,HOLD,0.6667,20.0212,,3.87,0.0113,0,0,22
25,0.4602000000000002,0.47020000000000023,HOLD,0.6667,10.0288,,3.54,0.0079,1,0,22
26,0.47020000000000023,0.48020000000000024,HOLD,0.0,42.0032,0.1123,24.83,41.9531,0,1,25
27,0.48020000000000024,0.49020000000000025,HOLD,0.0,32.0273,,8.75,0.0402,0,0,25
28,0.49020000000000025,0.5002000000000002,HOLD,-0.3333,22.0475,,6.83,0.0221,0,0,25
29,0.5002000000000002,0.5102000000000002,HOLD,0.0,12.0597,,6.04,0.013,0,0,25
30,0.5102000000000002,0.5202000000000002,HOLD,-0.3333,2.0721,,6.04,0.0124,0,1,25
31,0.5202000000000002,0.5302000000000002,HOLD,-0.3333,35.2443,0.1463,28.67,43.1495,0,0,28
32,0.5302000000000002,0.5402000000000002,HOLD,0.0,25.2783,,13.13,0.0496,1,0,28
33,0.5402000000000002,0.5502000000000002,HOLD,0.3333,15.3238,,27.46,0.0311,0,0,28
34,0.5502000000000002,0.5602000000000003,HOLD,0.0,5.3483,,10.71,0.0413,0,1,28
35,0.5602000000000003,0.5702000000000003,HOLD,-0.3333,38.0794,0.1117,41.21,42.7006,0,0,30
36,0.5702000000000003,0.5802000000000003,HOLD,-0.3333,28.1114,,11.96,0.0612,0,0,30
37,0.5802000000000003,0.5902000000000003,HOLD,0.0,18.1358,,11.25,0.0251,0,0,30
38,0.5902000000000003,0.6002000000000003,HOLD,0.0,8.157,,9.92,0.0226,0,0,30
39,0.6002000000000003,0.6102000000000003,HOLD,0.0,40.6653,0.1453,35.04,42.4831,0,0,32
40,0.6102000000000003,0.6202000000000003,HOLD,0.0,30.7063,,14.92,0.0611,0,0,32
41,0.6202000000000003,0.6302000000000003,HOLD,-0.3333,20.7342,,13.04,0.0297,0,1,32
42,0.6302000000000003,0.6402000000000003,HOLD,-0.6667,10.7707,,11.63,0.0379,0,1,32
43,0.6402000000000003,0.6502000000000003,HOLD,-0.6667,0.7942,,10.92,0.0242,1,1,32
44,0.6502000000000003,0.6602000000000003,HOLD,0.0,41.9184,,24.87,51.1103,1,0,32
45,0.6602000000000003,0.6702000000000004,HOLD,0.3333,31.9458,,10.75,0.0415,0,0,32
46,0.6702000000000004,0.6802000000000004,HOLD,0.3333,21.9633,,8.29,0.02,0,0,32
47,0.6802000000000004,0.6902000000000004,HOLD,0.0,11.9797,,7.83,0.0168,1,1,32
48,0.6902000000000004,0.7002000000000004,HOLD,-0.3333,1.9952,,7.88,0.0155,0,1,32
49,0.7002000000000004,0.7102000000000004,HOLD,-0.3333,26.2485,0.1003,25.88,34.2353,0,0,34
50,0.7102000000000004,0.7202000000000004,HOLD,-0.3333,16.2786,,9.46,0.0465,0,0,34
51,0.7202000000000004,0.7302000000000004,HOLD,0.0,6.3559,,9.92,0.0769,0,0,34
52,0.7302000000000004,0.7402000000000004,HOLD,0.0,39.0197,0.1215,35.83,42.6379,1,1,35
53,0.7402000000000004,0.7502000000000004,HOLD,0.0,29.0455,,6.37,0.0553,0,0,35
54,0.7502000000000004,0.7602000000000004,HOLD,0.0,19.0721,,5.83,0.0271,0,0,35
55,0.7602000000000004,0.7702000000000004,HOLD,-0.3333,9.0836,,5.71,0.0117,0,1,35
56,0.7702000000000004,0.7802000000000004,HOLD,-0.3333,41.1467,0.0792,22.21,42.0466,0,0,36
57,0.7802000000000004,0.7902000000000005,HOLD,-0.6667,31.1667,,6.79,0.0354,0,1,36
58,0.7902000000000005,0.8002000000000005,HOLD,-0.3333,21.1807,,6.83,0.014,0,0,36
59,0.8002000000000005,0.8102000000000005,HOLD,-0.3333,11.1925,,5.54,0.013,0,0,36
60,0.8102000000000005,0.8202000000000005,HOLD,0.0,1.2035,,5.21,0.0114,0,0,36
61,0.8202000000000005,0.8302000000000005,HOLD,0.0,33.457,0.0765,22.75,42.2359,0,0,37
62,0.8302000000000005,0.8402000000000005,HOLD,0.0,23.4783,,9.58,0.0345,0,0,37
63,0.8402000000000005,0.8502000000000005,HOLD,0.0,13.4885,,4.08,0.0157,0,0,37
64,0.8502000000000005,0.8602000000000005,HOLD,0.3333,3.4974,,4.46,0.0085,1,0,37
65,0.8602000000000005,0.8702000000000005,HOLD,0.3333,44.6234,,29.04,51.1014,0,0,37
66,0.8702000000000005,0.8802000000000005,HOLD,0.3333,34.6561,,12.5,0.0492,0,0,37
67,0.8802000000000005,0.8902000000000005,HOLD,0.3333,24.6793,,11.0,0.0247,1,0,37
68,0.8902000000000005,0.9002000000000006,HOLD,0.3333,14.7016,,10.67,0.0226,0,0,37
69,0.9002000000000006,0.9102000000000006,HOLD,0.0,4.7228,,10.46,0.0214,0,1,37
70,0.9102000000000006,0.9202000000000006,HOLD,-0.3333,45.8628,,36.04,51.1144,0,0,37
71,0.9202000000000006,0.9302000000000006,HOLD,-0.3333,35.9008,,14.83,0.0593,0,0,37
72,0.9302000000000006,0.9402000000000006,HOLD,0.0,25.9258,,12.0,0.0278,0,0,37
73,0.9402000000000006,0.9502000000000006,HOLD,0.0,15.9487,,10.33,0.0245,0,0,37
74,0.9502000000000006,0.9602000000000006,HOLD,-0.3333,5.9712,,10.92,0.022,0,1,37
75,0.9602000000000006,0.9702000000000006,HOLD,-0.3333,46.5265,,31.21,50.535,0,0,37
76,0.9702000000000006,0.9802000000000006,HOLD,-0.3333,36.6267,,6.04,0.1254,0,0,37
77,0.9802000000000006,0.9902000000000006,HOLD,0.0,26.6365,,4.71,0.0111,0,0,37
78,0.9902000000000006,1.0002000000000006,HOLD,0.0,16.648,,4.08,0.012,0,0,37
79,1.0002000000000006,1.0102000000000007,HOLD,-0.3333,6.6567,,4.0,0.0088,0,1,37
80,1.0102000000000007,1.0202000000000007,HOLD,-0.3333,47.5074,,30.54,50.8242,0,0,37
81,1.0202000000000007,1.0302000000000007,HOLD,-0.3333,37.5301,,7.71,0.0456,0,0,37
82,1.0302000000000007,1.0402000000000007,HOLD,0.0,27.5437,,6.58,0.0147,0,0,37
83,1.0402000000000007,1.0502000000000007,HOLD,0.0,17.5558,,5.96,0.0127,0,0,37
84,1.0502000000000007,1.0602000000000007,HOLD,0.0,7.5673,,5.46,0.012,0,0,37
85,1.0602000000000007,1.0702000000000007,HOLD,0.0,6.911,0.1324,27.33,9.3218,0,0,41
86,1.0702000000000007,1.0802000000000007,HOLD,0.0,40.2735,0.1532,32.5,43.3574,0,0,46
87,1.0802000000000007,1.0902000000000007,HOLD,0.0,30.3105,,13.5,0.056,0,0,46
88,1.0902000000000007,1.1002000000000007,HOLD,0.0,20.3358,,11.13,0.0277,0,0,46
89,1.1002000000000007,1.1102000000000007,HOLD,0.0,10.3584,,10.25,0.0235,0,0,46
90,1.1102000000000007,1.1202000000000008,HOLD,0.0,0.3803,,10.0,0.0221,0,0,46
91,1.1202000000000008,1.1302000000000008,HOLD,0.0,32.7931,0.0884,20.67,42.4022,0,0,50
92,1.1302000000000008,1.1402000000000008,HOLD,0.0,22.8154,,7.5,0.0355,0,0,50
93,1.1402000000000008,1.1502000000000008,HOLD,0.0,12.8452,,6.71,0.0305,0,0,50
94,1.1502000000000008,1.1602000000000008,HOLD,0.0,2.8628,,5.62,0.0188,0,0,50
95,1.1602000000000008,1.1702000000000008,HOLD,0.0,35.428,0.1282,32.79,42.538,0,0,53
96,1.1702000000000008,1.1802000000000008,HOLD,0.0,25.4657,,13.67,0.0568,0,0,53
97,1.1802000000000008,1.1902000000000008,HOLD,0.0,15.4922,,12.17,0.028,0,0,53
98,1.1902000000000008,1.2002000000000008,HOLD,0.0,5.5154,,10.58,0.0247,0,0,53
99,1.2002000000000008,1.2102000000000008,HOLD,0.0,37.6736,0.0911,21.88,42.1469,0,0,55
100,1.2102000000000008,1.2202000000000008,HOLD,-0.3333,27.6985,,9.0,0.0377,1,2,55
101,1.2202000000000008,1.2302000000000008,HOLD,-0.6667,17.7751,,9.46,0.0762,0,1,55
102,1.2302000000000008,1.2402000000000009,HOLD,-0.3333,7.7918,,7.67,0.0185,1,0,55
103,1.2402000000000009,1.2502000000000009,HOLD,-0.3333,40.802,0.1005,25.29,42.9925,0,1,57
104,1.2502000000000009,1.2602000000000009,HOLD,0.0,30.8215,,6.17,0.0387,1,1,57
105,1.2602000000000009,1.2702000000000009,HOLD,-0.6667,20.8324,,4.42,0.0126,0,1,57
106,1.2702000000000009,1.280200000000001,HOLD,-0.3333,10.8415,,4.17,0.0093,0,0,57
107,1.280200000000001,1.290200000000001,HOLD,-0.3333,0.8502,,4.17,0.0087,0,0,57
108,1.290200000000001,1.300200000000001,HOLD,0.0,32.9904,0.1448,36.0,42.1084,1,1,59
109,1.300200000000001,1.310200000000001,HOLD,0.3333,23.0292,,13.67,0.0611,1,0,59
110,1.310200000000001,1.320200000000001,HOLD,0.0,13.079,,23.63,0.0398,0,1,59
111,1.320200000000001,1.330200000000001,HOLD,0.0,3.1031,,10.63,0.0371,0,0,59
112,1.330200000000001,1.340200000000001,HOLD,-0.3333,35.6679,0.1029,29.0,42.5464,1,1,61
113,1.340200000000001,1.350200000000001,HOLD,0.3333,25.687,,5.79,0.0423,1,0,61
114,1.350200000000001,1.360200000000001,HOLD,0.3333,15.6989,,4.79,0.0129,0,0,61
115,1.360200000000001,1.370200000000001,HOLD,0.3333,5.709,,4.67,0.0102,0,0,61
116,1.370200000000001,1.380200000000001,HOLD,0.0,38.47,0.1043,26.54,42.7392,0,0,62
117,1.380200000000001,1.390200000000001,HOLD,-0.3333,28.4985,,9.96,0.045,0,1,62
118,1.390200000000001,1.400200000000001,HOLD,0.0,18.5174,,8.13,0.0207,1,0,62
119,1.400200000000001,1.410200000000001,HOLD,0.0,8.5339,,7.75,0.0169,0,0,62
120,1.410200000000001,1.420200000000001,HOLD,0.3333,41.5136,0.1455,34.67,42.9528,0,0,65
121,1.420200000000001,1.430200000000001,HOLD,-0.3333,31.5834,,18.12,0.0863,0,1,65
122,1.430200000000001,1.440200000000001,HOLD,0.0,21.6118,,13.13,0.0334,1,0,65
123,1.440200000000001,1.450200000000001,HOLD,0.0,11.6351,,11.04,0.0254,0,0,65
124,1.450200000000001,1.460200000000001,HOLD,0.3333,1.658,,11.25,0.0227,0,0,65
125,1.460200000000001,1.470200000000001,HOLD,0.0,34.2722,0.1351,28.08,42.5973,0,0,69
126,1.470200000000001,1.480200000000001,HOLD,-0.3333,24.3069,,12.75,0.0501,0,1,69
127,1.480200000000001,1.490200000000001,HOLD,0.0,14.3312,,10.71,0.0263,1,0,69
128,1.490200000000001,1.500200000000001,HOLD,0.0,4.3528,,10.13,0.0222,1,1,69
129,1.500200000000001,1.510200000000001,HOLD,0.3333,36.0284,0.123,34.83,41.651,0,0,71
130,1.510200000000001,1.520200000000001,HOLD,0.0,26.07,,14.33,0.0621,0,0,71
131,1.520200000000001,1.5302000000000011,HOLD,0.0,16.0973,,11.42,0.0303,0,0,71
132,1.5302000000000011,1.5402000000000011,HOLD,0.0,6.1202,,10.29,0.024,0,0,71
133,1.5402000000000011,1.5502000000000011,HOLD,0.0,38.6493,0.1242,33.87,42.5055,0,0,72
134,1.5502000000000011,1.5602000000000011,HOLD,0.0,28.6884,,13.96,0.059,0,0,72
135,1.5602000000000011,1.5702000000000012,HOLD,-0.3333,18.7154,,12.42,0.0285,0,1,72
136,1.5702000000000012,1.5802000000000012,HOLD,-0.3333,8.7388,,10.88,0.025,0,0,72
137,1.5802000000000012,1.5902000000000012,HOLD,-0.6667,49.8441,,22.46,51.0937,0,1,72
138,1.5902000000000012,1.6002000000000012,HOLD,-0.3333,39.8648,,7.29,0.0359,0,0,72
139,1.6002000000000012,1.6102000000000012,HOLD,-0.6667,29.8774,,5.88,0.014,0,1,72
140,1.6102000000000012,1.6202000000000012,HOLD,0.0,19.8895,,6.0,0.012,1,0,72
141,1.6202000000000012,1.6302000000000012,HOLD,-0.3333,9.9012,,5.54,0.0121,0,1,72
142,1.6302000000000012,1.6402000000000012,HOLD,-0.3333,34.7034,0.127,32.75,34.775,0,1,74
143,1.6402000000000012,1.6502000000000012,HOLD,-0.3333,24.7407,,13.96,0.0561,1,0,74
144,1.6502000000000012,1.6602000000000012,HOLD,-0.3333,14.7671,,11.87,0.0285,0,1,74
145,1.6602000000000012,1.6702000000000012,HOLD,0.0,4.7905,,11.13,0.0241,0,0,74
146,1.6702000000000012,1.6802000000000012,HOLD,-0.6667,37.6108,0.1183,41.92,42.7895,0,1,75
147,1.6802000000000012,1.6902000000000013,HOLD,-0.3333,27.6482,,14.08,0.0652,0,0,75
148,1.6902000000000013,1.7002000000000013,HOLD,-0.3333,17.6749,,11.21,0.0295,0,0,75
149,1.7002000000000013,1.7102000000000013,HOLD,-0.3333,7.6982,,11.08,0.0235,0,1,75
150,1.7102000000000013,1.7202000000000013,HOLD,-0.6667,39.9648,0.1153,34.58,42.243,0,1,76
151,1.7202000000000013,1.7302000000000013,HOLD,-0.6667,30.1519,,86.29,0.1354,0,0,76
152,1.7302000000000013,1.7402000000000013,HOLD,-0.3333,20.1936,,20.79,0.1072,0,0,76
153,1.7402000000000013,1.7502000000000013,HOLD,0.0,10.2194,,13.04,0.0336,0,0,76
154,1.7502000000000013,1.7602000000000013,HOLD,0.0,43.006,0.1515,42.75,42.7568,0,0,77
155,1.7602000000000013,1.7702000000000013,HOLD,0.0,33.0715,,14.96,0.0934,0,0,77
156,1.7702000000000013,1.7802000000000013,HOLD,0.0,23.0982,,11.37,0.0303,0,0,77
157,1.7802000000000013,1.7902000000000013,HOLD,0.0,13.1207,,10.83,0.023,0,0,77
158,1.7902000000000013,1.8002000000000014,HOLD,-0.3333,3.1427,,10.79,0.0221,0,1,77
159,1.8002000000000014,1.8102000000000014,HOLD,-0.3333,35.1711,0.1295,35.58,42.0036,0,0,80
160,1.8102000000000014,1.8202000000000014,HOLD,-0.6667,25.2098,,14.08,0.0601,0,1,80
161,1.8202000000000014,1.8302000000000014,HOLD,-0.3333,15.2366,,12.5,0.0285,0,0,80
162,1.8302000000000014,1.8402000000000014,HOLD,-0.3333,5.2599,,10.62,0.0251,0,0,80
163,1.8402000000000014,1.8502000000000014,HOLD,0.0,46.4108,,36.08,51.1255,0,0,80
164,1.8502000000000014,1.8602000000000014,HOLD,0.0,36.4486,,13.58,0.0603,0,0,80
165,1.8602000000000014,1.8702000000000014,HOLD,0.0,26.4723,,10.87,0.0265,0,0,80
166,1.8702000000000014,1.8802000000000014,HOLD,-0.3333,16.4955,,11.21,0.0228,0,1,80
167,1.8802000000000014,1.8902000000000014,HOLD,-0.3333,6.5173,,10.46,0.0226,0,0,80
168,1.8902000000000014,1.9002000000000014,HOLD,-0.6667,30.5454,0.1568,46.83,33.9917,0,1,81
169,1.9002000000000014,1.9102000000000015,HOLD,-0.3333,20.5906,,14.75,0.0773,0,0,81
170,1.9102000000000015,1.9202000000000015,HOLD,-0.3333,10.6165,,11.42,0.0292,0,0,81
171,1.9202000000000015,1.9302000000000015,HOLD,0.0,0.64,,11.33,0.0235,0,0,81
172,1.9302000000000015,1.9402000000000015,HOLD,-0.3333,41.7421,,22.83,51.0906,0,1,81
173,1.9402000000000015,1.9502000000000015,HOLD,-0.3333,31.7707,,6.0,0.0455,0,0,81
174,1.9502000000000015,1.9602000000000015,HOLD,-0.3333,21.7932,,5.25,0.0232,0,0,81
175,1.9602000000000015,1.9702000000000015,HOLD,-0.3333,11.809,,4.96,0.0161,0,1,81
176,1.9702000000000015,1.9802000000000015,HOLD,-0.3333,1.8183,,4.42,0.0098,0,0,81
177,1.9802000000000015,1.9902000000000015,HOLD,-0.3333,42.9433,,30.63,51.0989,0,0,81
178,1.9902000000000015,2.0002000000000013,HOLD,0.0,32.9753,,12.62,0.0499,0,0,81
179,2.0002000000000013,2.010200000000001,HOLD,0.0,22.9982,,10.79,0.0247,1,1,81
180,2.010200000000001,2.020200000000001,HOLD,0.0,13.0203,,10.13,0.0228,0,0,81
181,2.020200000000001,2.0302000000000007,HOLD,0.0,3.0411,,9.88,0.021,0,0,81
182,2.0302000000000007,2.0402000000000005,HOLD,0.0,18.9032,0.1547,32.33,25.8397,0,0,87
183,2.0402000000000005,2.0502000000000002,HOLD,0.0,8.9411,,14.08,0.0561,0,0,87
184,2.0502000000000002,2.0602,HOLD,0.0,41.4369,0.0885,20.04,42.4898,0,0,90
185,2.0602,2.0702,HOLD,0.0,31.4577,,7.12,0.0338,0,0,90
186,2.0702,2.0801999999999996,HOLD,-0.3333,21.4716,,6.42,0.0146,0,1,90
187,2.0801999999999996,2.0901999999999994,HOLD,-0.3333,11.4834,,5.58,0.0126,0,0,90
188,2.0901999999999994,2.100199999999999,HOLD,-0.3333,1.4946,,5.46,0.0113,0,0,90
189,2.100199999999999,2.110199999999999,HOLD,0.0,42.6133,,23.17,51.101,0,0,90
190,2.110199999999999,2.1201999999999988,HOLD,0.0,32.6289,,5.33,0.0335,0,0,90
191,2.1201999999999988,2.1301999999999985,HOLD,0.0,22.6394,,4.83,0.011,0,0,90
192,2.1301999999999985,2.1401999999999983,HOLD,0.0,12.6495,,4.88,0.0101,0,0,90
193,2.1401999999999983,2.150199999999998,HOLD,0.0,2.6595,,4.62,0.0102,0,0,90
194,2.150199999999998,2.160199999999998,HOLD,0.0,26.7718,0.1261,30.92,34.086,0,0,93
195,2.160199999999998,2.1701999999999977,HOLD,0.0,16.8096,,13.67,0.055,0,0,93
196,2.1701999999999977,2.1801999999999975,HOLD,0.0,6.8491,,12.04,0.0411,0,0,93
197,2.1801999999999975,2.1901999999999973,HOLD,0.0,39.2775,0.0756,26.21,42.4142,0,0,94
198,2.1901999999999973,2.200199999999997,HOLD,0.3333,29.2986,,7.37,0.04,2,1,94
199,2.200199999999997,2.210199999999997,HOLD,-0.3333,19.3132,,6.63,0.0153,0,2,94
200,2.210199999999997,2.2201999999999966,HOLD,0.0,9.3258,,5.83,0.0135,1,0,94
201,2.2201999999999966,2.2301999999999964,HOLD,-0.3333,41.7545,0.1808,57.25,42.3773,0,0,96
202,2.2301999999999964,2.240199999999996,HOLD,0.3333,31.8065,,15.17,0.0941,0,0,96
203,2.240199999999996,2.250199999999996,HOLD,-0.3333,21.8353,,12.13,0.0319,0,1,96
204,2.250199999999996,2.2601999999999958,HOLD,-0.6667,11.8655,,11.46,0.0308,0,1,96
205,2.2601999999999958,2.2701999999999956,HOLD,-1.0,1.8876,,10.75,0.0228,0,1,96
206,2.2701999999999956,2.2801999999999953,HOLD,-0.6667,34.8636,0.1598,37.42,42.9493,0,0,101
207,2.2801999999999953,2.290199999999995,HOLD,-0.3333,24.9023,,14.37,0.0617,0,0,101
208,2.290199999999995,2.300199999999995,HOLD,0.0,14.9299,,13.0,0.029,0,0,101
209,2.300199999999995,2.3101999999999947,HOLD,0.0,4.9524,,10.29,0.0252,0,0,101
210,2.3101999999999947,2.3201999999999945,HOLD,0.3333,37.2176,0.1347,30.0,42.2455,1,0,104
211,2.3201999999999945,2.3301999999999943,HOLD,0.3333,27.2525,,12.5,0.0524,0,0,104
212,2.3301999999999943,2.340199999999994,HOLD,0.3333,17.2774,,11.58,0.0258,1,1,104
213,2.340199999999994,2.350199999999994,HOLD,0.0,7.3196,,12.46,0.0414,0,0,104
214,2.350199999999994,2.3601999999999936,HOLD,0.0,39.9057,0.1538,33.62,42.5649,0,0,109
215,2.3601999999999936,2.3701999999999934,HOLD,0.0,29.9451,,14.54,0.0585,0,0,109
216,2.3701999999999934,2.380199999999993,HOLD,0.0,19.9715,,11.71,0.0292,0,0,109
217,2.380199999999993,2.390199999999993,HOLD,-0.3333,9.9947,,11.25,0.0237,0,1,109
218,2.390199999999993,2.400199999999993,HOLD,-0.3333,42.7216,0.1556,34.29,42.7038,0,0,113
219,2.400199999999993,2.4101999999999926,HOLD,-0.6667,32.7597,,14.21,0.0582,0,1,113
220,2.4101999999999926,2.4201999999999924,HOLD,-0.3333,22.7858,,11.88,0.0284,0,0,113
221,2.4201999999999924,2.430199999999992,HOLD,0.0,12.8088,,11.04,0.0239,1,0,113
222,2.430199999999992,2.440199999999992,HOLD,0.3333,2.8309,,10.54,0.0226,1,1,113
223,2.440199999999992,2.4501999999999917,HOLD,0.0,34.7165,0.119,36.58,41.8595,0,1,114
224,2.4501999999999917,2.4601999999999915,HOLD,0.0,24.7556,,14.42,0.0613,1,0,114
225,2.4601999999999915,2.4701999999999913,HOLD,0.3333,14.7831,,12.96,0.0289,1,0,114
226,2.4701999999999913,2.480199999999991,HOLD,0.6667,4.8078,,11.04,0.0267,0,0,114
227,2.480199999999991,2.490199999999991,HOLD,0.0,37.39,0.1521,32.13,42.5611,0,1,119
228,2.490199999999991,2.5001999999999907,HOLD,-0.6667,27.4289,,14.75,0.0563,0,1,119
229,2.5001999999999907,2.5101999999999904,HOLD,-1.0,17.4567,,12.37,0.0301,0,1,119
230,2.5101999999999904,2.5201999999999902,HOLD,-1.0,7.4805,,10.79,0.0255,0,1,119
231,2.5201999999999902,2.53019999999999,HOLD,-0.3333,40.4271,0.1465,34.21,42.9232,1,0,122
232,2.53019999999999,2.54019999999999,HOLD,0.0,30.465,,14.62,0.0575,0,0,122
233,2.54019999999999,2.5501999999999896,HOLD,1.0,20.4909,,11.21,0.0293,2,0,122
234,2.5501999999999896,2.5601999999999894,HOLD,0.3333,10.5301,,11.75,0.0387,0,1,122
235,2.5601999999999894,2.570199999999989,HOLD,0.3333,0.6208,,12.87,0.0895,0,0,122
236,2.570199999999989,2.580199999999989,HOLD,-0.6667,32.9803,0.1752,34.33,42.338,1,2,126
237,2.580199999999989,2.5901999999999887,HOLD,-0.3333,23.0175,,13.71,0.0578,0,0,126
238,2.5901999999999887,2.6001999999999885,HOLD,-0.6667,13.0446,,12.04,0.0287,0,1,126
239,2.6001999999999885,2.6101999999999883,HOLD,-0.3333,3.0675,,10.79,0.0242,0,0,126
240,2.6101999999999883,2.620199999999988,HOLD,-0.3333,35.6043,0.1185,34.04,42.5135,0,0,127
241,2.620199999999988,2.630199999999988,HOLD,-0.3333,25.6433,,14.58,0.0585,0,1,127
242,2.630199999999988,2.6401999999999877,HOLD,-0.3333,15.6896,,12.92,0.048,0,0,127
243,2.6401999999999877,2.6501999999999875,HOLD,0.0,5.715,,12.21,0.0261,1,0,127
244,2.6501999999999875,2.6601999999999872,HOLD,1.0,37.9717,0.1083,31.67,42.2372,2,0,128
245,2.6601999999999872,2.670199999999987,HOLD,0.6667,28.0083,,13.67,0.0546,0,1,128
246,2.670199999999987,2.680199999999987,HOLD,0.3333,18.0342,,11.37,0.0282,0,0,128
247,2.680199999999987,2.6901999999999866,HOLD,0.0,8.0582,,11.08,0.0242,1,0,128
248,2.6901999999999866,2.7001999999999864,HOLD,0.0,49.2103,,38.79,51.1244,0,1,128
249,2.7001999999999864,2.710199999999986,HOLD,-0.3333,39.2452,,13.58,0.0601,0,1,128
250,2.710199999999986,2.720199999999986,HOLD,-0.6667,29.2692,,11.37,0.0262,0,0,128
251,2.720199999999986,2.7301999999999857,HOLD,-0.6667,19.3671,,13.21,0.0961,0,1,128
252,2.7301999999999857,2.7401999999999855,HOLD,-0.3333,9.3904,,11.37,0.0251,0,0,128
253,2.7401999999999855,2.7501999999999853,HOLD,0.0,33.657,0.1302,30.96,34.2471,1,0,131
254,2.7501999999999853,2.760199999999985,HOLD,0.0,23.6856,,7.83,0.0517,0,1,131
255,2.760199999999985,2.770199999999985,HOLD,0.0,13.7004,,6.08,0.0165,0,0,131
256,2.770199999999985,2.7801999999999847,HOLD,-0.3333,3.7128,,6.13,0.0124,1,1,131
257,2.7801999999999847,2.7901999999999845,HOLD,0.3333,44.2505,,48.08,50.4957,1,0,131
258,2.7901999999999845,2.8001999999999843,HOLD,0.3333,34.2914,,14.75,0.0743,0,0,131
259,2.8001999999999843,2.810199999999984,HOLD,0.3333,24.3196,,12.33,0.0307,0,0,131
260,2.810199999999984,2.820199999999984,HOLD,0.0,14.3435,,11.42,0.0248,0,0,131
261,2.820199999999984,2.8301999999999836,HOLD,0.0,4.3663,,10.92,0.0233,0,0,131
262,2.8301999999999836,2.8401999999999834,HOLD,0.0,45.519,,39.33,51.1243,0,0,131
263,2.8401999999999834,2.850199999999983,HOLD,0.3333,35.5572,,13.54,0.064,1,0,131
264,2.850199999999983,2.860199999999983,HOLD,0.3333,25.5814,,10.71,0.027,0,0,131
265,2.860199999999983,2.8701999999999828,HOLD,0.3333,15.6041,,10.67,0.0228,0,0,131
266,2.8701999999999828,2.8801999999999826,HOLD,0.0,5.6265,,10.5,0.0226,0,0,131
267,2.8801999999999826,2.8901999999999823,HOLD,0.0,46.7683,,35.12,51.1172,0,0,131
268,2.8901999999999823,2.900199999999982,HOLD,0.0,36.8049,,13.46,0.0582,0,0,131
269,2.900199999999982,2.910199999999982,HOLD,-0.3333,26.8292,,11.42,0.0264,0,1,131
270,2.910199999999982,2.9201999999999817,HOLD,-0.3333,16.8561,,11.08,0.0272,1,1,131
271,2.9201999999999817,2.9301999999999815,HOLD,-0.3333,6.8882,,10.79,0.0324,0,0,131
272,2.9301999999999815,2.9401999999999813,HOLD,0.0,48.0259,,36.33,51.1121,0,0,131
273,2.9401999999999813,2.950199999999981,HOLD,0.0,38.0636,,13.67,0.0604,0,0,131
